1262040890541943.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040891546053.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040892554105.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040893562044.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040894566244.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040895574259.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040896582433.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040897590478.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262040898598622.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041857895328.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041858900627.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041899940973.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041900945940.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041901953441.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041902957531.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041903961623.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041904965661.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041905969794.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041906977842.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041907985898.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041908994124.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262041910002143.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042194069486.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042195076964.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042296436659.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042297440910.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042298445640.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042299453072.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042300457192.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042301461303.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042302469287.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042303477309.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042304481440.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042305489549.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042306497749.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042307505726.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042308513999.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262042309521996.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043444082141.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043445089225.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043446093215.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043447097332.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043448101392.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043449105449.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043450109517.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043451116002.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043452122013.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043453125853.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043454129936.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043455134019.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043456138103.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043457142254.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043458146328.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043459150412.000000 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 
1262043527057531.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043528064623.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043529069026.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043530073019.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043531077125.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043532081245.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043533085382.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043534089353.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043535093158.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043536097632.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043537105688.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043538113407.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043539117573.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043540122031.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043541129936.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043542138206.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043543146335.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043544154337.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043545162478.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043546170556.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043547178573.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043548186638.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043549194735.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043550202723.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043551210739.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043552218892.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043553226862.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043554234440.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043555242958.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043556250969.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043557261073.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043558266830.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043559275170.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043560282805.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043561291229.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043562299210.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043563307162.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043564315280.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043565323321.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043566331294.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043567339372.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043568347419.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043569355471.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043570363475.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043571371511.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043572379617.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043573387582.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043574395607.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043575403677.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043576411338.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043577419833.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043578427764.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043579435506.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043580444504.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043581451996.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043582460053.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043583467598.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043584476042.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043585484119.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043586492733.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043587500498.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043588508379.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043589516226.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043590523967.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043591532330.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043592542470.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043593548674.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043594556479.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043595564447.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043596572500.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043597580518.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043598588608.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043599596559.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043600604685.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043601612708.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043602620775.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043603628358.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043604636833.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043605644831.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043606652973.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043607660901.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043608668996.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043609676946.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043610685048.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043611693676.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043612701553.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043613709530.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043614717285.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043615725274.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043616733599.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043617741345.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043618749364.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043619757367.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043620765458.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043621773116.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043622781603.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043623789546.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043624797601.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043625805611.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043626813631.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043627823571.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043628829643.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043629837846.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043630846018.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043631853863.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043632862378.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043633869917.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043634877970.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043635885672.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043636894112.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043637902119.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043638909776.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043639918237.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043640926215.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043641934224.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043642942400.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043643950318.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043644958442.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043645966464.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043646974158.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043647982519.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043648990576.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043649998595.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043651006623.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043652014724.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043653022749.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043654030695.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043655038747.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043656046796.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043657054518.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043658064201.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043659071073.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043660078913.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043661086532.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043662095045.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043663104805.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043664111195.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043665119074.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043666127133.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043667135184.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043668143220.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043669151166.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043670158927.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043671167312.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043672175315.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043673183438.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043674191410.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043675199439.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043676207526.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043677216093.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043678224044.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043679231967.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043680240051.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043681248153.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043682255826.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043683264220.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043684272191.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043685279901.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043686288371.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043687296300.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043688304371.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043689312342.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043690320408.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043691328095.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043692336562.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043693344495.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043694352201.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043695360605.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043696368717.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043697376707.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043698384789.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
1262043699395044.000000 	 754 	 427347 	 14821 	 0 	 0 	 0 	 200 	 32 	 11 
